year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2013,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",437,56,18.49,0.43,10.36,0,26.73,5,0,2876,857,20,817,0,1182
2013,3,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",124,34,11.1,1.73,12.2,0,8.98,0,1,1925,445,643,344,0,493
2013,3,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",62,7,1.38,0.55,1.33,0,3.74,0,1,404,79,11,26,0,288
2013,3,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",119,17,6.65,0.41,1.78,0,8.15,1,0,1080,427,15,52,0,586
2013,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",295,86,16.62,0.12,51.24,0,18.01,4,1,6212,882,15,3784,0,1531
2013,3,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",212,56,19.15,2.03,20.39,0,14.43,2,0,2372,921,78,574,0,799
2013,3,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",150,30,12.58,1.99,3.84,0,11.58,1,0,1403,584,130,126,0,563
2013,3,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",88,14,3.95,0,3.09,0,6.96,0,0,829,242,0,74,0,513
2013,3,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",370,46,19.87,3.67,6.87,0,15.6,1,1,2111,1090,119,193,0,709
2013,3,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",57,10,4.7,0.24,0.73,0,4.33,0,0,597,290,8,24,0,275
2013,3,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",93,20,6.22,0.11,1.72,0,11.95,2,0,720,142,15,34,0,529
2013,3,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",119,21,6.01,1.41,3.79,0,9.79,0,0,1421,658,89,140,0,534
2013,3,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",62,18,7.54,0.32,4.1,0,6.04,0,0,1325,499,26,200,0,600
2013,3,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,17,11.06,0,0.32,0,5.62,1,1,542,406,0,8,0,128
2013,3,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",129,17,5.86,1.96,3.38,0,5.79,0,1,955,306,85,154,0,410
2013,3,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",119,25,12.31,0,2.83,0,9.86,3,0,996,420,0,69,0,507
2013,3,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",62,26,10.26,0.36,6.18,0,9.19,0,0,1094,416,28,167,0,483
2013,3,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",124,26,11.34,0,8.14,0,6.52,0,0,850,391,0,213,0,246
2013,3,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",119,29,16.24,0.97,4.99,0,6.81,1,1,1335,705,63,123,0,444
2013,3,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93,15,3.45,0.77,5.74,0,5.04,0,1,478,110,29,186,0,153
2013,3,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",31,3,1.97,0,0.11,0,0.93,0,0,171,75,0,9,0,87
2013,3,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",62,10,3.9,2.85,1.81,0,1.44,0,2,661,243,179,75,0,164
2013,3,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",88,12,3.35,0,3.66,0,4.99,0,0,790,135,0,115,0,540
2013,3,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",31,14,2.98,0,1.24,0,9.78,0,0,789,125,0,63,0,601
2013,3,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",10,4,1.15,0.05,1.01,0,1.8,0,0,269,54,6,23,0,186
2013,3,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",44,9,3.17,0,2,0,3.83,0,0,444,144,0,64,0,236
2013,3,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",31,5,0.86,0.68,0.22,0,3.24,1,0,317,60,58,13,0,186
2013,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1137,243,65.13,3.47,112.72,0,61.68,11,5,17954,6083,298,6849,0,4724
2013,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2497,664,191.39,24.6,231.57,0,216.44,31,6,41218,14146,1619,10112,0,15341
2013,4,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12679,2749,572.38,57.58,860.72,0.53,1257.8,275,32,190952,58810,4703,37657,45,89737
2013,4,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",171,45,18.84,0,13.77,0,12.39,0,0,3767,1562,0,446,0,1759
2013,4,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",288,94,11.1,0.84,52.34,0,29.71,4,1,6826,994,25,3383,0,2424
2013,4,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3894,875,201.55,21.87,328.04,0,323.55,64,18,56730,16356,1488,12539,0,26347
2013,4,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",963,198,60.5,9.71,67.41,0,60.38,23,1,13684,4048,970,3307,0,5359
2013,4,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",291,46,14.93,0.95,14.5,0,15.62,3,1,2684,878,61,599,0,1146
2013,4,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",801,189,65.46,8.44,60.47,0,54.63,13,2,11050,4332,562,2102,0,4054
2013,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4411,1207,204.47,19.21,534.52,0,448.8,170,23,112331,20319,3097,47475,0,41440
2013,4,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",415,136,44.94,7.8,33.55,0,49.71,8,0,8024,2371,546,1571,0,3536
2013,4,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",792,274,78.16,11.6,84.52,0,99.72,10,1,16890,6172,740,2822,0,7156
2013,4,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",929,219,67.31,9.29,75.92,0,66.48,24,4,12511,4232,732,3334,0,4213
2013,4,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",30,8,3.87,0,4,0,0.13,0,0,230,129,0,98,0,3
2013,4,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",90,30,10.96,1,10.73,0,7.31,1,0,1565,484,47,359,0,675
2013,4,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",884,335,78.75,11.6,158.38,1,85.28,9,1,21462,5322,908,8919,29,6284
2013,4,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1298,358,54.22,15.26,166.12,0,122.41,47,9,26398,4439,1229,10992,0,9738
2013,4,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",141,44,14.58,1.75,7.2,0,20.47,5,0,2695,849,137,311,0,1398
2013,4,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",440,139,39.3,8.51,29.83,0,61.36,8,0,8343,2443,549,1030,0,4321
2013,4,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",393,115,30.83,6.21,38.75,0,39.2,13,2,7669,1951,291,2074,0,3353
2013,4,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",345,102,40.94,5.22,18.87,0,36.97,15,0,6951,2470,253,1462,0,2766
2013,4,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",265,53,23.58,1.56,10.06,0,17.8,3,0,3360,1479,119,422,0,1340
2013,4,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",409,137,35.23,7.34,41.4,0,53.03,13,0,7266,1461,554,1546,0,3705
2013,4,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",266,96,24.76,5.41,26.11,0,39.72,4,0,6159,1694,311,1171,0,2983
2013,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",116,36,19.32,1.79,3.61,0,11.29,3,0,1812,1062,100,152,0,498
2013,4,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",800,174,49.91,9.65,37.69,0,76.75,23,2,11353,2910,745,1275,0,6423
2013,4,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",120,24,7.64,0.93,7.79,0,7.65,1,0,1297,496,76,373,0,352
2013,4,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",322,78,39.85,0.64,8.94,0,28.58,7,2,4121,1956,73,319,0,1773
2013,4,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",433,124,46.05,6.04,28.94,0,42.97,10,1,6250,1935,406,1242,0,2667
2013,4,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",181,40,9.65,2.61,11.87,0,15.88,2,0,2758,475,288,469,0,1526
2013,4,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",641,183,66.22,10.06,34.75,0.57,71.4,12,2,10193,3084,765,1522,12,4810
2013,4,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",56,20,7.68,0.45,3.11,0,8.76,0,0,1016,378,15,119,0,504
2013,4,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",410,133,33.56,3.44,54.57,0,41.43,10,3,7295,2195,220,2089,0,2791
2013,4,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",227,67,24.68,1.73,11.73,0,28.85,5,0,3102,1251,50,398,0,1403
2013,4,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",318,85,28.14,2.13,23.5,0,31.23,9,0,4906,1322,90,1660,0,1834
2013,4,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",86,23,12.16,0.58,2.28,0,7.98,4,1,1275,681,43,138,0,413
2013,4,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",116,40,13.32,2.25,11.63,0,12.8,2,0,2238,801,163,309,0,965
2013,4,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",51,16,2.44,0,11.56,0,2,0,0,607,119,0,382,0,106
2013,4,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",116,38,9.61,1.07,14.86,0,12.46,1,0,2108,738,80,508,0,782
2013,4,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",86,25,11.55,0.19,1.72,0,11.54,2,1,1133,319,28,111,0,675
2013,4,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",206,56,22.11,3.09,6.43,0,24.37,3,1,2841,991,275,220,0,1355
2013,4,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",370,84,30.07,3.23,26.65,0,24.05,6,1,4117,1470,143,934,0,1570
2013,4,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",141,40,16.59,0.31,5.94,0,17.16,2,0,2278,991,31,196,0,1060
2013,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",395,89,31.4,4.97,17.99,0,34.63,14,0,5505,2217,385,789,0,2114
2013,4,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",117,49,15.85,1.73,18.03,0,13.4,2,0,2456,996,95,460,0,905
2013,4,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",287,75,33.68,3.01,7.64,0,30.67,7,0,4545,1612,309,366,0,2258
2013,4,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",227,69,29.85,2.51,12.93,0,23.7,5,0,3696,1519,226,369,0,1582
2013,4,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",163,37,15.37,0.42,6.83,0,14.38,5,0,2882,1175,61,475,0,1171
2013,4,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",295,84,18.78,2.76,38.41,0,24.05,5,0,4322,1024,219,1547,0,1532
2013,4,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",202,50,19.51,1.95,12.31,0,16.23,8,2,2418,976,116,384,0,942
2013,4,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",390,73,31.61,4.09,14.33,0,22.97,4,3,4439,2240,339,432,0,1428
2013,4,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",384,81,20.37,4.56,14.8,0,41.27,9,1,5314,1115,369,819,0,3011
2013,4,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",324,86,29.23,3.61,19.66,0,33.5,6,0,4534,1547,287,796,0,1904
2013,4,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",56,16,7.46,1.13,1.92,0,5.48,1,0,1548,414,666,65,0,403
2013,4,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",506,138,43.55,5.19,34.01,0,55.25,11,1,8185,2513,294,1558,0,3820
2013,4,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",146,39,13.77,0.73,3.45,0,21.05,3,0,2530,689,55,158,0,1628
2013,4,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",236,82,28.4,4.01,10.53,0,39.06,4,0,4698,1485,303,399,0,2511
2013,4,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",56,20,6.48,0.88,2.22,0,10.43,1,0,1083,282,92,51,0,658
2013,4,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",146,38,16.58,0,1.36,0,20.06,3,1,2453,958,0,44,0,1451
2013,4,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",60,17,4.6,0.49,2.23,0,9.68,1,0,1077,232,48,126,0,671
2013,4,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",60,14,3.1,0.6,2.71,0,7.59,0,0,1035,463,31,150,0,391
2013,4,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",116,34,8.35,0.36,6.21,0,19.08,5,0,2012,591,25,361,0,1035
2013,4,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",202,74,20.77,3.35,25.59,0,24.28,1,0,4410,1211,221,699,0,2279
2013,4,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",86,23,11.08,0.46,2.12,0,9.33,3,0,1565,722,42,89,0,712
2013,4,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",118,29,6.89,2.28,5.66,0,14.17,2,1,2306,483,510,198,0,1115
2013,4,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",116,33,12.33,0.09,2.83,0,17.75,2,0,2380,877,13,194,0,1296
2013,4,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",116,48,17.32,1.11,13.38,0,16.18,2,0,2151,887,63,354,0,847
2013,4,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",116,19,8.5,0.21,2.08,0,8.21,2,0,917,470,19,88,0,340
2013,4,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",56,16,4.05,0.94,1.26,0,9.74,1,0,1033,156,59,100,0,718
2013,4,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",90,27,8.7,0,4.61,0,13.7,1,0,1456,354,0,183,0,919
2013,4,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",116,27,7.1,0.48,4.81,0,14.62,2,0,1477,502,29,138,0,808
2013,4,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,23,9.18,0.44,4.7,0,8.69,0,0,932,348,7,159,0,418
2013,4,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",91,35,7.2,2.33,11.66,0,13.8,0,0,2078,521,282,398,0,877
2013,4,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",112,23,9.59,0.7,4.17,0,8.54,2,0,1551,616,44,171,0,720
2013,4,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",90,34,13.5,0.16,6.38,0,13.96,0,0,2492,896,27,210,0,1359
2013,4,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",55,17,7.57,0.72,0.9,0,7.81,0,0,1139,632,13,29,0,465
2013,4,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",43,9,2.3,1.3,1.67,0,3.73,1,0,647,235,32,74,0,306
2013,4,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",,,,,,,,,,,,,,,
2013,5,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1171,288,54.25,3.75,181.66,0,48.34,3,6,16724,3562,306,9304,0,3552
2013,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2576,481,130.82,31.47,129.25,0.42,189.05,13,5,29945,9366,2428,5043,77,13031
2013,5,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13103,2404,479.25,60.72,708,2.51,1153.52,240,151,175869,47568,7360,32815,84,88042
2013,5,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",93,32,11.65,0.73,14.56,0,5.06,0,0,2343,1360,212,411,0,360
2013,5,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",177,42,21.22,1,15.83,0,3.95,0,0,2889,1518,175,566,0,630
2013,5,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",300,79,15.63,5.23,36.32,0,21.82,1,0,3982,622,492,1727,0,1141
2013,5,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",818,218,73.85,5.55,65.48,0,73.11,8,0,14285,4711,521,3264,0,5789
2013,5,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",53,17,2.99,0,13.05,0,0.96,0,0,604,233,0,328,0,43
2013,5,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",825,164,59.75,8.83,52.43,0,42.98,4,3,7919,2668,733,2064,0,2454
2013,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4551,1004,165.38,27.14,484.77,0.77,325.94,60,19,75286,11414,2018,35285,46,26523
2013,5,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",427,105,38.63,8.51,24.31,0,33.55,5,2,6353,1658,790,1325,0,2580
2013,5,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",957,243,70.69,13.02,96.71,0,62.58,7,6,13310,3749,1048,4165,0,4348
2013,5,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",995,264,62.69,5.08,129.75,0,66.48,6,1,14318,2710,339,5135,0,6134
2013,5,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4014,631,166.92,24.14,202.94,0.19,236.8,15,34,38039,10339,1600,8249,7,17844
2013,5,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",31,5,1.66,0,2.56,0,0.78,0,0,224,47,0,71,0,106
2013,5,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",820,177,44.96,13.32,45.95,0,72.76,19,8,13655,3194,2045,1688,0,6728
2013,5,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",381,60,14.98,4.68,17.45,0,22.89,5,1,2417,512,184,675,0,1046
2013,5,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",658,191,66.71,7.65,52.42,0,64.22,9,2,12166,3602,808,2974,0,4782
2013,5,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",147,39,12.8,1.96,8.33,0,15.92,1,0,2052,488,171,407,0,986
2013,5,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",485,94,33.88,7.47,15.08,0,37.57,3,2,6296,2339,504,506,0,2947
2013,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",910,220,57.67,10.34,99.57,0,52.42,5,2,14252,3336,837,6217,0,3862
2013,5,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",23,6,2,0.81,0.57,0,2.62,0,0,426,133,43,18,0,232
2013,5,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1334,298,44.91,10.51,146.49,0,96.09,30,4,18814,2138,569,8893,0,7214
2013,5,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",274,73,22,2.85,15.93,0,32.23,4,0,4090,941,232,858,0,2059
2013,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",420,99,31.26,10.28,14.62,0,42.84,3,0,6093,1472,1094,743,0,2784
2013,5,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",124,23,10.75,0,8.33,0,3.92,0,0,1189,636,0,242,0,311
2013,5,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",444,131,57.96,7.29,20.06,0,45.69,14,1,7626,2475,665,1267,0,3219
2013,5,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",406,104,41.76,3.16,32.32,0,26.76,7,3,6210,2291,178,1730,0,2011
2013,5,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",147,37,12.94,5.17,7.86,0,11.04,5,0,2840,916,799,374,0,751
2013,5,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",358,87,22.8,7.08,21.42,0,35.7,8,1,4946,1118,735,960,0,2133
2013,5,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",274,63,22.01,1.39,22.82,0,16.79,3,2,3744,1297,92,1293,0,1062
2013,5,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",300,70,22.47,4.42,22.86,0,20.25,2,4,3916,929,342,1195,0,1450
2013,5,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",208,52,21.83,3.37,14.81,0,11.99,2,1,2582,835,284,435,0,1028
2013,5,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",298,93,32.37,4.96,26.54,0,29.13,4,0,5074,1681,295,1008,0,2090
2013,5,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",233,72,28.91,5.06,14.57,0,23.46,3,2,4672,1470,454,819,0,1929
2013,5,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",331,83,29.03,3.94,14.28,0,35.75,3,0,4244,1100,265,493,0,2386
2013,5,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",336,78,31.83,3.72,15.05,0,27.4,6,1,5196,1445,244,750,0,2757
2013,5,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",119,29,10.88,2.01,5.88,0,10.23,1,0,2684,472,715,498,0,999
2013,5,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",234,65,28.22,5.14,12.76,0,18.88,7,0,3361,1141,463,568,0,1189
2013,5,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",186,32,6.5,4.41,7.81,0,13.28,3,1,1918,225,406,318,0,969
2013,5,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",149,54,27.01,1.65,6.57,0,18.76,2,1,3303,1270,194,285,0,1554
2013,5,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",58,19,5.42,2.27,3.55,0,7.77,0,1,1409,324,304,190,0,591
2013,5,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",244,98,37,9.17,13.59,0,38.24,5,1,6794,1762,1064,781,0,3187
2013,5,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",150,57,18.63,4.33,13.87,0,20.17,2,0,3620,1029,577,524,0,1490
2013,5,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",403,68,28.09,4.36,18.49,0,17.06,0,0,3848,1422,510,889,0,1027
2013,5,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",424,111,35.37,4.69,35.72,0,35.22,8,1,6283,1825,514,1836,0,2108
2013,5,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",297,97,18.59,0.5,52.56,0,25.36,5,1,5869,1043,58,2614,0,2154
2013,5,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",120,45,23.21,2.88,8.66,0,10.25,3,1,2663,992,340,522,0,809
2013,5,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",58,14,5.49,1.43,1.34,0,5.74,2,0,541,177,69,41,0,254
2013,5,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",119,32,14.46,0.51,10.37,0,6.65,0,0,1515,542,24,470,0,479
2013,5,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",208,53,16.44,3.87,13.69,0,18.99,0,0,3310,601,467,699,0,1543
2013,5,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",398,100,32.75,5.33,24.84,0,37.08,3,0,6182,1434,508,1048,0,3192
2013,5,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",58,29,7.46,2.92,7.08,0,11.54,0,0,1657,377,262,292,0,726
2013,5,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",520,111,34.16,7.69,28.32,0,40.82,7,0,6521,1644,705,1394,0,2778
2013,5,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",62,18,5.68,0.82,4.22,0,7.28,0,0,2298,886,56,275,0,1081
2013,5,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,23,5.88,1.97,3.13,0,12.02,0,0,1436,232,191,233,0,780
2013,5,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",169,41,12.1,2.16,7.57,0,19.17,2,0,2684,537,123,420,0,1604
2013,5,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",327,108,24.65,2.18,41.25,0,39.92,6,0,7079,1199,246,3015,0,2619
2013,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120,23,10.83,0.63,2.83,0,8.71,2,0,1183,426,40,181,0,536
2013,5,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",60,23,6.04,1.92,3.07,0,11.96,1,0,1653,255,276,88,0,1034
2013,5,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",88,27,13.01,0.41,3.47,0,10.11,2,1,1670,636,24,211,0,799
